"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DQ575049",17.8279975285233,0.932504538002404,0.449555171869451,2.07428274960031,0.0380530589396814,0.343036525338184
"DTNA",136.067292822565,1.35426039243907,0.500938690752881,2.70344538650768,0.00686247241737289,0.173648213225226
"DTX1",492.021636212987,0.49237184324144,0.240899971473009,2.04388502095197,0.0409649072585323,0.351682667547472
"DUSP8",26.507794159797,1.00889732114328,0.48081528503651,2.09830542526673,0.0358781735852518,0.338049149345267
"DYNLL1",1830.28057447587,0.338671908874955,0.136887798242937,2.4740839813488,0.013357829243934,0.232696971569696
"E2F1",50.6451185244245,0.903740859341943,0.34916206982181,2.58831338639719,0.00964471901890009,0.200009781666987
"E2F2",10.6666299044943,1.02500406317707,0.335076924953755,3.05901119069459,0.00222068854547322,0.105127395742702
"E2F3",195.485365322243,0.466078376192265,0.186431356576528,2.49999991820553,0.0124193335189888,0.223744450026754
"E2F8",7.54243495265855,1.28357768121759,0.433083833681676,2.96380880880684,0.00303857011326746,0.121180756738788
"EAF2",47.5728255902448,0.422135004698016,0.178210582036578,2.36874264072249,0.0178486684659233,0.263109063889576
"EBF1",31.3649674344413,0.553284776917057,0.214361525036558,2.58108248120878,0.0098491047045579,0.200972679618005
"ECT2",82.0689161056564,0.455117219323968,0.201106387547125,2.2630669511545,0.0236315624482264,0.297476553932821
"EEF1A2",10.6703258927399,2.78703125239989,0.828135750555054,3.36542801168999,0.000764250068165171,0.0672802086259285
"EFEMP1",269.692052456617,0.780592074821562,0.333021989373738,2.34396556302333,0.0190799329791136,0.268006221388373
"EGLN3",56.2437330400166,0.701302430438669,0.353927525986072,1.98148597932523,0.0475368001676833,0.373996791062842
"EHD2",257.990112116067,0.468849174033135,0.223610442810345,2.09672306955176,0.0360180971024311,0.33806606860608
"EHD4",399.498550957416,0.395474282874403,0.127726120207954,3.096267875596,0.00195973232356955,0.100362780093861
"ELMO2",677.661405722169,0.318842859351373,0.0881230458108179,3.61815523303477,0.000296710420551992,0.0491619495812595
"ELOVL5",2674.05859519339,0.298798615934143,0.133020967145976,2.24625201834718,0.0246878700225837,0.301494142598687
"ELOVL6",2192.29898536964,0.602534818945877,0.182511288249857,3.30135645155826,0.000962185567179852,0.0742116880986364
"EMILIN2",104.955103491028,0.480392082369767,0.235934976452345,2.03612067016608,0.0417382396115244,0.355198886549495
"EMP3",184.351400530729,0.434492348247351,0.182248549834829,2.38406477659839,0.0171225881302116,0.259327388235353
"ESRP1",30.1627920597122,0.666556560420408,0.286584671508811,2.32586256938,0.0200258834249316,0.272197590211396
"ETV5",432.183422329761,0.2895696520663,0.141672215563057,2.0439410149368,0.0409593746317621,0.351682667547472
"EXO1",10.8878856772072,0.91260041735869,0.360122252945953,2.53414058668475,0.0112723497142923,0.213209546137111
"EXT1",1598.72671180777,0.294019841838447,0.121267017182582,2.42456562938103,0.0153267127575029,0.248276754082991
"EZH2",126.102216151951,0.406152832897656,0.190745947157702,2.12928682863108,0.0332305368633474,0.330292000773128
"F13A1",229.355761350053,1.10703157186765,0.336324306512074,3.29155981424111,0.000996334265427817,0.0750375565630613
"F2RL1",383.272543997344,0.808029490487295,0.243067968878544,3.32429441121077,0.000886425632759264,0.072195314663752
"F2RL3",14.9307451987512,0.857331859851575,0.374866941356547,2.28702978381906,0.0221940847115393,0.287741619393971
"F3",146.223932229556,0.663679668785027,0.29786806936058,2.22809940726349,0.0258738868158449,0.305881808594331
"FABP4",112.42179044551,1.08914795494973,0.320052339221974,3.40303075927323,0.000666427774587767,0.0638268311973683
"FABP5",106.423197607103,1.0922385598573,0.258086619552738,4.23206194009646,2.31558613962727e-05,0.0123764344346723
"FADS1",3522.87476041495,0.834721780761016,0.387491276409686,2.15416922026003,0.0312269037255991,0.324298898686485
"FADS2",6492.14876439329,0.790234413569956,0.373316001586415,2.11679759295566,0.0342770297386005,0.332752652197132
"FAHD2B",93.3179174904201,0.432582669704847,0.207425704758154,2.08548246327143,0.0370255283742436,0.340441720107015
"FAIM",139.318805308465,0.471416582779146,0.143749025234949,3.27944194410114,0.00104012608679017,0.0763282317254117
"FAIM3",224.862746473614,0.306189972456302,0.146616461051527,2.08837377645267,0.036764131094877,0.340192469088557
"FAM105A",166.861825012035,0.337802810550093,0.159179820253579,2.12214594797231,0.0338254839257852,0.332530733730597
"FAM111B",38.8391062322171,0.996321531312451,0.447101459066578,2.22840143128249,0.0258537577417111,0.305881808594331
"FAM118A",552.579261010088,0.73278243263661,0.370652720698292,1.97700540618205,0.0480410191097175,0.376533417989078
"FAM129B",815.394442093513,0.343818528348217,0.168578808383958,2.03951215247132,0.0413989396161455,0.353576819845317
"FAM13C",76.8719628528376,0.420189203976609,0.161545876200776,2.60105187367569,0.00929383995621257,0.196917690836939
"FAM153A",24.3704852300378,1.56669611385202,0.370823917799336,4.22490578048369,2.39040767293874e-05,0.0123770827290381
"FAM169A",76.0512100963875,0.664852866196785,0.283504122088978,2.34512592373567,0.0190206544171144,0.26758235347444
"FAM213B",247.378600667626,0.389792889200201,0.157181550206708,2.47988958429019,0.0131423072740136,0.23091716778699
"FAM3B",36.0986534911146,0.752049351034994,0.330132666952446,2.27802161469626,0.0227252898240643,0.291436011683376
"FAM83F",42.2202289051925,1.04482063329626,0.349459015569717,2.98982308867582,0.00279139066134406,0.115931564559556
"FAM86A",172.773112658957,0.409120545991416,0.158987140736705,2.5732933122494,0.0100735795457621,0.202620366084814
"FAM86C1",83.7456115596286,0.323501245174309,0.146214406089874,2.21251280106737,0.0269312526954045,0.309662682796778
"FANCC",3667.52903727514,0.309884480847734,0.135487926356424,2.28717413559441,0.0221856610535962,0.287741619393971
"FANCD2",92.1019762895056,0.269076041313147,0.13076785044881,2.05766203535233,0.0396225871410601,0.348195306313358
"FAP",14.9718456374884,1.88637163843507,0.540455292971963,3.49033798533439,0.000482410017591353,0.0570932255819366
"FAR2",75.8445989739534,0.444762378757835,0.160382335205209,2.77313818999307,0.00555185391238048,0.159845886510022
"FASN",7062.3918649337,0.539539021715857,0.268772126981133,2.00742178058416,0.0447047715877368,0.364883428786803
"FAT1",2116.68511030466,0.803110211049706,0.217518138392877,3.69215283370596,0.000222363764748277,0.046637281241952
"FBLN5",861.497682032002,0.844272199537781,0.274819777924185,3.07209403164096,0.00212562753237713,0.104704634547319
"FBN1",826.360152905003,0.429860565263682,0.151485613204503,2.8376329353691,0.00454494164777634,0.146795095053876
"FBXL7",132.142048737576,0.315881895984561,0.149040318135194,2.11943922246613,0.0340533650261553,0.332752652197132
"FBXO36",59.4809321659844,0.580593369805588,0.172576157148041,3.3642733700898,0.000767454851246333,0.0672802086259285
"FCAMR",243.307332800951,1.16956975902285,0.404840327423426,2.88896554961925,0.00386511416497163,0.134758844558216
"FCGR1A",26.4377395347837,1.12102293470453,0.302079936065225,3.71101420804883,0.000206430515756866,0.0450553924541333
"FCGR1B",18.4214036444544,0.787758546815434,0.286831000774198,2.7464205218026,0.00602494821149782,0.163986634567151
"FGF21",51.8517380785466,0.894475113678503,0.295613095595113,3.02583047573651,0.00247951277732529,0.109263423424209
"FGFR2",2249.27431812296,0.505529406914564,0.140799762432836,3.5904137775496,0.000330153432937681,0.0514860387305352
"FHL1",1130.30433918182,0.291697617701429,0.105529971884343,2.76412105957084,0.00570763592205267,0.162212383520567
"FHOD3",55.4749440951573,0.544279915594379,0.233551166202805,2.33045257038773,0.0197822440366617,0.271180964659956
"FILIP1L",292.885599597468,0.373663062055048,0.158630696295041,2.35555331207816,0.0184951429026368,0.264784964423799
"FKBP10",280.112867038785,0.353582305073808,0.179385337214703,1.97107695959905,0.0487150736934224,0.379126376715038
"FKBP14",271.053767293862,0.271697515843105,0.113235423144073,2.3994038994089,0.0164217897404066,0.256449231111025
"FLJ23867",130.168053176895,0.544447604176094,0.159580999018974,3.41173202024735,0.000645515393401655,0.0634352784117043
"FLVCR2",866.053601940992,0.384266773592319,0.153555647800939,2.50245939563526,0.0123333771995928,0.223559524233052
"FMOD",357.568994558102,0.630330402496558,0.173662654914569,3.62962551048549,0.000283832698544389,0.0486023503131247
"FNDC1",79.3515968513083,1.14461560700097,0.321855775421247,3.55629972928989,0.000376114953268446,0.0532636637667083
"FOCAD",534.483853798466,0.281128877886327,0.116163227266283,2.42011938289119,0.0155154124046107,0.249103554391468
"FOXM1",37.1344491901116,0.919897618878195,0.332063798734819,2.77024361698883,0.00560143793379064,0.160017629525823
"FOXN4",41.4370169618281,2.43384519036145,0.539289152367357,4.51306164731373,6.38984389611347e-06,0.00670439342075747
"FRMD6",210.508936090667,0.376910035152567,0.173188041079289,2.17630520446853,0.0295324466461499,0.315536104867605
"FSTL3",406.96133704153,0.825932140663709,0.23047166297593,3.5836602643422,0.000338812716831577,0.0514860387305352
"FZD1",240.659724324508,0.30212845494445,0.143195334666178,2.10990431810353,0.0348665982517344,0.336854032905532
"GAL3ST4",28.6902713322277,0.601193014268717,0.28572705673425,2.10408150050654,0.0353713382759106,0.337417898494236
"GALNT18",423.036390686662,0.484787176254949,0.167048309406528,2.90207771618432,0.00370696564303832,0.131804106737129
"GAPT",53.91623597055,0.575166994960152,0.235359455056245,2.44378112968821,0.0145342409451563,0.243868521178859
"GAS7",242.557474160331,0.410394288281089,0.18237711518042,2.25025101353916,0.024433015644384,0.300519329239361
"GATA3",31.1423153130485,0.409579673878512,0.204689121030842,2.00098408657878,0.0453941048464253,0.36726237131448
"GATM",76707.2407829759,0.323765928526313,0.0765026580326436,4.23208731372656,2.31532485332788e-05,0.0123764344346723
"GDPD4",47.7266993697598,0.742300662136309,0.264772962093651,2.80353649506612,0.00505455114453804,0.151994297484303
"GINS2",90.4375201448125,0.713846722922751,0.288322061261457,2.47586577246136,0.0132913537488287,0.232553323195403
"GLIPR1",343.875040384067,0.388256403229221,0.151621970291293,2.56068696695677,0.0104465435943693,0.207539420229579
"GLIPR2",142.144690595404,0.359047980804396,0.163915685687833,2.19044308845573,0.0284921179774,0.313515084538446
"GLIS2",56.0721406209057,0.853253392526562,0.335778526633746,2.54111959177561,0.0110498116638624,0.211903159095527
"GLUD1",38504.268825438,0.272434964184189,0.109842645722356,2.48022944451657,0.0131297864208317,0.23091716778699
"GNAZ",13.7002857618306,0.557077559257991,0.27843184159271,2.00076814516381,0.045417381786672,0.36726237131448
"GOLM1",711.968398039622,0.745481505335725,0.272988705965087,2.73081445878961,0.00631780288774045,0.165894890724202
"GOLT1A",1786.0788665632,0.281226486226572,0.118547231944029,2.37227374789611,0.0176789869498274,0.262904710136118
"GORAB",214.044850122957,0.421765963198052,0.122230456928005,3.45057994380627,0.000559383468058508,0.0609764781727725
"GOT2",14472.3803482006,0.379019446486169,0.10531760842318,3.59882314231082,0.000319660478207544,0.0511967960555934
"GPC3",109.583133449088,1.14030468566999,0.463991500151809,2.457598221728,0.0139869556762765,0.237560726636295
"GPC4",98.910216192715,0.792492184285676,0.21648976156926,3.66064509721463,0.000251581035450092,0.0477095820296135
"GPI",4748.26530439413,0.459803895857436,0.120457671112421,3.81714083969224,0.000135007111020012,0.0366710298768948
"GPNMB",1723.03105152928,0.767592225370827,0.236797485867447,3.24155563797035,0.00118879226212368,0.0798542090600997
"GPR132",31.7027368365535,0.606765944040985,0.258381294808171,2.3483354106243,0.0188575314158451,0.26655420406092
"GPR183",92.6326647652928,0.506205243928962,0.189120321207249,2.6766306269871,0.00743665703319448,0.181202897622058
"GPR83",19.1156857635655,0.644840838311611,0.320697723546289,2.01074342275004,0.0443525649082236,0.36410372390898
"GPRIN1",9.61339547804264,1.32152502761946,0.411816645061564,3.20901314569716,0.00133191402313055,0.0842308528597329
"GPSM3",392.548853569667,0.325935361084074,0.152285798321686,2.14028730634208,0.0323315551880083,0.328375381391758
"GPX3",9077.19462563138,0.263770526217701,0.118507973582723,2.22576184743873,0.0260301376134954,0.305881808594331
"GPX7",112.19679377444,0.48781118979756,0.20533290551864,2.37570879623713,0.0175152796748567,0.262159592531798
"GRAP2",36.7066268683799,0.657314462053652,0.282359929437709,2.32793110326464,0.0199157623592187,0.271531978352156
"GSTCD",139.728410698074,0.347555092705245,0.124773020841514,2.78549874292703,0.00534454472202244,0.157289096801403
"GYG1",393.844465182955,0.381002033086886,0.102604911213683,3.71329236174104,0.00020458032080017,0.0450553924541333
"H2AFX",60.0206900358198,0.398764347519365,0.151123882319643,2.63865870435976,0.00832347306108747,0.188403859493386
"H2AFY2",201.470783195989,0.421912721290104,0.208791118778986,2.02074074681652,0.0433066094398615,0.361189782866453
"HAPLN3",24.8224901900845,0.544908938088711,0.259512420494636,2.09974126498494,0.035751607502538,0.338049149345267
"HAVCR2",394.162486658125,0.350407082060487,0.169800355778411,2.06364162462514,0.03905170792166,0.346278564894563
"HBG2",6.95776484484467,1.41956511045536,0.467245603673067,3.03815616304575,0.00238030568298547,0.107559363526553
"HCG26",63.5838671682956,0.505929129891661,0.245590272594021,2.0600536191757,0.0393934151542323,0.347370673597911
"HCG4",36.7264794587926,0.564880783059472,0.259566611755155,2.1762459325559,0.029536876012412,0.315536104867605
"HECW1",5.29214130351632,1.2603603527367,0.595157710333123,2.11769137970379,0.034201213396396,NA
"HENMT1",67.205613942685,0.346417429525187,0.171807121007376,2.01631589828174,0.0437669535100079,0.362225101252408
"HEPH",181.606604319452,0.591132119240897,0.180358033168172,3.27754804627808,0.00104712908037173,0.0763282317254117
"HEYL",309.596878562342,0.388588751542941,0.186537221245234,2.08317004482488,0.037235726518146,0.340707936753427
"HHAT",178.081044398015,0.328973757882392,0.11873458381901,2.77066501857499,0.00559419456501514,0.160017629525823
"HLA",8614.50555303531,0.537952029180816,0.19179432406913,2.80483810869668,0.00503418577375434,0.151965715229168
"HMGB2",426.571674461079,0.281708935432753,0.105685540046046,2.66553906343306,0.00768650010951761,0.182985086658904
"HMGB3",1210.79584954269,0.390555169384017,0.154613224708621,2.5260139947281,0.011536488556619,0.216230858478078
"HMGN1",1569.07848137047,0.320426777437079,0.103022621195198,3.11025650211291,0.00186924943178123,0.0990294192823365
"HMGN4",438.733546217301,0.263042827692854,0.105632269198322,2.4901749218224,0.0127680238122529,0.226745323199591
"HMMR",40.1093947870502,0.404040590191913,0.204809335834525,1.9727645155705,0.0485223977201718,0.378159740275413
"HNF1B",308.867048942042,0.314403054900911,0.130006459107754,2.41836488016586,0.0155904345823228,0.249836943118462
"HNRNPAB",1552.50224037866,0.378600308434679,0.104284910362137,3.63044190305158,0.000282936387739271,0.0486023503131247
"HP11113",8.23687515017166,1.12283949033538,0.366602317339478,3.06282703962185,0.00219256747167084,0.105127395742702
"HPGDS",33.0438130289566,0.772636060793509,0.27384084418604,2.82147852373914,0.00478028381204064,0.149556953586076
"HSPA7",121.864563178206,0.707017053859501,0.30367010926602,2.3282405224814,0.0198993355627096,0.271531978352156
"HSPB6",231.893085074822,0.898502219548003,0.326490535000688,2.75200081848042,0.00592323728619279,0.163986634567151
"HTR2B",112.705127279764,0.337104840886551,0.167863587659695,2.00820705422997,0.0446212937142713,0.364571221309391
"HTR7",20.4447592157953,0.735738942693313,0.307974361450488,2.38896166300387,0.0168960653489668,0.259327388235353
"ICAM1",762.726354849876,0.388440295813211,0.142592273314827,2.72413284943975,0.00644705676567517,0.168222493780271
"IFI27L2",53.2864835405819,0.492768969589869,0.215382864065449,2.2878745332318,0.0221448287643795,0.287553031188874
"IFNGR2",944.416765635552,0.279577311577283,0.0843416941631957,3.31481735517808,0.000917030207941911,0.0723536834066168
"IGFBP6",59.1188816463546,0.58101956009312,0.267956218697095,2.16833765948131,0.0301330050977409,0.319344300070935
"IGFBP7",4498.84615356441,0.456579059414949,0.143532833201931,3.1810077821888,0.00146763687085647,0.0881060699754381
"IGFN1",17.1849159131059,1.21285493428142,0.42663279750161,2.84285442043832,0.00447114880563883,0.146245495697393
"IGKV",8.50226162136975,1.62676304458836,0.661454137077083,2.45937390576603,0.0139179579571142,0.237560726636295
"IGSF10",113.074835288378,0.471835610506894,0.222819967503975,2.11756430894587,0.0342119835514342,0.332752652197132
"IGSF3",79.2410375625256,0.614626114305391,0.224983374697738,2.73187347790089,0.00629753196656872,0.165888405650361
"IGSF6",300.937303284286,0.405646874789989,0.151895381277448,2.67056754049055,0.00757231358081792,0.182250241837337
"IKZF1",432.916666357386,0.357463548362903,0.166607696749478,2.14554042422427,0.0319096629496256,0.326566525887799
"IL1RL1",22.6408632256125,0.747121871407201,0.361435182031797,2.06709780494328,0.0387249389059426,0.345705729731768
"IL2RG",429.381742298345,0.463019712377385,0.181762863119223,2.54738346674083,0.0108534095910896,0.21032664032286
"IL32",3209.71764331895,0.919303347386519,0.383132177535535,2.39944176263101,0.0164200915318002,0.256449231111025
"IL7R",856.673698528049,0.863697077311565,0.272749829527052,3.16662737721675,0.00154217789267307,0.090290973511308
"IL8",29.0830803105547,1.34268766333979,0.643777291609458,2.08563998892076,0.0370112461724129,0.340441720107015
"ILDR1",15.0526111760763,0.779643164975223,0.336944224811527,2.31386415781818,0.0206751747298265,0.27663174554201
"ING2",205.812704632128,0.360224731710078,0.109864233914749,3.27881712614134,0.00104243164747697,0.0763282317254117
"INMT",770.608791711137,0.533723261780375,0.182599251093128,2.92292141717585,0.00346764020212422,0.128546048526064
"IP6K3",492.405748465103,1.43309166092907,0.414369268096675,3.45848925406969,0.000543213942086332,0.0606809552621696
"IQCA1",9.69730130797831,0.884748516499845,0.332062613263469,2.66440267937619,0.00771251790442284,0.183179330100127
"IQGAP3",30.8435778125818,1.20131451593135,0.336528004846643,3.56973119214489,0.000357347724908658,0.0514860387305352
"IRF1",1022.97623060152,0.303419682840195,0.12976019941786,2.33831085495721,0.0193711283221186,0.269235262046674
"ITGA11",65.8607479052831,0.535246601843357,0.217410115455734,2.46192133572708,0.0138194973117497,0.23654468074213
"ITGA6",820.068645869091,0.546430869049567,0.160796780942863,3.39826995195715,0.000678134690148058,0.0642057924632181
"ITGAM",251.985012547649,0.498504776242341,0.16932565789084,2.94405929055191,0.00323937935103775,0.125404851559216
"ITGB1BP1",510.681064231019,0.301449046144842,0.0946398512039487,3.18522316244158,0.00144642420531951,0.0871483733015964
"ITGB6",5.50109075440788,1.49141080810875,0.641637749767936,2.32438133300005,0.0201050651411294,NA
"ITGBL1",214.915606595475,1.36079047841808,0.410431028010946,3.31551560566173,0.000914742335430719,0.0723536834066168
"ITIH5",177.427742525176,0.499905867051081,0.212853712662576,2.34858890078911,0.0188447000011682,0.26655420406092
"ITK",147.31262798751,0.469244047552196,0.210520686100463,2.22896883077925,0.0258159787327686,0.305881808594331
"ITM2C",1072.40212586294,0.306668301153954,0.10431214675636,2.93990978701871,0.00328307819298877,0.12585899669218
"JAZF1",482.199256349252,0.340349952470065,0.173410195244531,1.96268709570465,0.0496825434667157,0.381813572680896
"KCNJ5",24.5591418559946,1.03099819777247,0.460305252724191,2.23981410525034,0.0251029937707472,0.301837085477148
"KDELC1",289.666021551443,0.327544097565316,0.0700405354918715,4.67649333725224,2.91822076853101e-06,0.0040293333261492
"KIAA0513",318.867307892341,0.338118387953059,0.111125036937257,3.04268414456381,0.0023447830560302,0.107323398073419
"KIAA1644",14.3791674851828,0.831954031689356,0.331913221754969,2.50654079789427,0.012191898688735,0.222966412112198
"KIF18A",7.49291110700196,0.733554368083383,0.352062981717212,2.08358846620403,0.0371976170362653,0.340707936753427
"KIF20A",22.7763787671867,0.696124587621567,0.305624824178675,2.27770957248747,0.0227438870289852,0.291448928215975
"KIF2C",22.8277016078199,0.648348189129796,0.256628749010028,2.52640513438524,0.0115236506021637,0.216230858478078
"KIF4A",20.0367124180679,1.01392952638603,0.283976575781589,3.57046887967922,0.000356342790654929,0.0514860387305352
"KIT",144.767015487826,0.562584793303919,0.279285352026213,2.01437271672994,0.043970416612532,0.363183366327539
"KLF16",186.23944293652,0.338482852458518,0.144532492506291,2.34191527862695,0.0191850693542611,0.268006221388373
"KLHL29",130.831222533128,1.07508692370376,0.249202936375278,4.31410215040473,1.60252841108589e-05,0.00983418268269707
"KLHL6",225.552513651157,0.353257126243723,0.138606865320901,2.54862647261999,0.0108148065074817,0.210070960167016
"KLRB1",193.132115214709,0.50525874636614,0.192471697061452,2.62510672519722,0.00866218112486005,0.190602495428693
"KPNA2",266.219753479316,0.701386314674537,0.181656077058916,3.86106716620914,0.000112892861375579,0.0327233820334438
"KRT18",4122.4233095327,0.618966731414151,0.170613906040359,3.62787973020051,0.000285758311416385,0.0486023503131247
"KRT8",5594.13141916518,0.630452472224925,0.170081182713095,3.70677380159343,0.000209916272767895,0.0450553924541333
"LACC1",288.383178264422,0.486963175061806,0.172898218130914,2.81647306910411,0.00485541134828334,0.150372543233097
"LAIR1",310.883793414704,0.530564599298237,0.187629569463942,2.82772380075305,0.00468802342210755,0.148236374200191
"LAMA2",595.221221448702,0.568231306452596,0.218793850940052,2.59710820944546,0.00940123020917342,0.198431825905471
"LAMB1",2383.402850003,0.441784294322875,0.124436824244316,3.55026976142921,0.000384836590529973,0.0540369276990773
"LAMC1",2003.18202415787,0.271378263202029,0.0844543218848833,3.21331409861931,0.00131212708940314,0.0835269579623075
"LAPTM4B",870.843513283576,0.580921137868487,0.236807601631158,2.45313551535945,0.0141616976169519,0.239232822546478
"LASP1",4494.17314400405,0.304891486511542,0.0904794455615747,3.36973203824566,0.000752413126528594,0.0670139907942559
"LAYN",31.8775162121712,0.679558883785911,0.309785119688356,2.19364598425369,0.0282608698530254,0.312671320721451
"LCP1",4325.20556724224,0.295579578832836,0.124100601236916,2.38177394699769,0.0172294702592944,0.259510673426676
"LEAP2",5078.82231760017,0.912199844008655,0.164953739018998,5.53003435650281,3.20168075899901e-08,0.000176828828319516
"LEF1",31.2200516516876,0.957390321804856,0.288968241454346,3.31313336367489,0.000922569771040662,0.0724457750538992
"LEFTY1",28.9066760794246,0.840370246583731,0.364074069851723,2.30823976814935,0.0209858044209993,0.278393749761039
"LGALS2",62.0460434574952,0.757982721411107,0.361258248204562,2.09817415983787,0.0358897633804205,0.338049149345267
"LGALS3",379.919599254587,0.703118550632134,0.215338429648876,3.26517914976261,0.00109394863036804,0.0770833411768765
"LGR6",59.4599705179919,0.791823219513277,0.388221313139159,2.03961810625643,0.0413883772354246,0.353576819845317
"LHFPL2",414.27394884266,0.316351306846893,0.131599411952177,2.40389605207245,0.0162213850740389,0.254760312124882
"LIF",25.4756883788013,0.76298154509199,0.262444798850624,2.90720771923645,0.00364670955120173,0.131109905449469
"LILRB4",241.678711279074,0.530544917757701,0.202057693562083,2.62571005540401,0.00864684380933501,0.190602495428693
"LIMK1",154.295630602333,0.353408550806145,0.162155890593019,2.17943701899263,0.0292992185978086,0.315187518214651
"LINC00092",10.7586198958003,0.897144564563134,0.365458410118456,2.45484722672641,0.0140944473233498,0.2387841489781
"LINC00152",30.9318026683744,0.506008280072784,0.245212726278002,2.06354820059018,0.0390605732263829,0.346278564894563
"LINC00607",110.5577164626,1.45820380547352,0.557887213046542,2.61379678790356,0.00895422766099808,0.19267869885075
"LINC00649",123.357371191908,0.315493957974906,0.139486642900929,2.26182200254821,0.023708402878376,0.297594338857433
"LINC00900",11.216128869033,1.02118704004202,0.394852619577671,2.58624861381004,0.0097026917962377,0.200807222849719
"LIPC",8437.47481052142,0.341284883844856,0.159343801080896,2.14181462679927,0.0322084019375125,0.328120200288682
"LMNB1",250.027453446306,0.31420037324251,0.150639525468491,2.0857764405812,0.0369988784544559,0.340441720107015
"LOC100093631",76.0869722937764,0.425159878074625,0.191894067179201,2.21559678381087,0.0267191293293225,0.308723329049891
"LOC100128946",6.78538603161304,5.15441117961709,1.28701130370867,4.00494631613884,6.20315670070738e-05,NA
"LOC100130417",21.4480186702781,0.725085919385165,0.258322283130033,2.80690426934705,0.00500201042119494,0.151745459394322
"LOC100130899",64.4152056302496,1.0989117153402,0.320575391083479,3.42793534970386,0.000608190277469249,0.0616890035455569
"LOC100133445",65.2516425388307,0.436996366248561,0.180840516117817,2.41647378380551,0.0156716547251301,0.250157656204895
"LOC100506385",47.4090578558129,0.925494914974397,0.377280150927876,2.45307078227744,0.0141642464191016,0.239232822546478
"LOC100506499",11.2481316583205,0.849082828641882,0.295872945768495,2.86975487548039,0.00410790115727184,0.139246361196511
"LOC115110",126.83738929001,0.565310074237575,0.142238355745009,3.97438560982107,7.05611644674722e-05,0.0267014640926307
"LOC541471",52.5823755142019,0.616794128155563,0.210585743215477,2.9289453252514,0.00340114242351229,0.127785779626248
"LOC550643",179.279110729585,0.366729674845767,0.14282435150441,2.56769711175228,0.0102376566246757,0.204124828657343
"LOXL1",21.6862703276926,1.17773880841188,0.423670074623559,2.77984894132144,0.00543841900477453,0.158642895229065
"LOXL4",104.106416258829,1.01887529987216,0.335209049348169,3.03952205900592,0.00236953849252988,0.107559363526553
"LPAR1",77.4186350119899,0.53198691024402,0.192796943906295,2.75931194481268,0.00579232141560975,0.163219342747003
"LPL",92.193001756718,1.85662159995134,0.400352169359458,4.63747106184497,3.52697971449363e-06,0.00417418049210321
"LRCOL1",122.482983148681,0.995285477025006,0.279826674015676,3.55679272008662,0.000375410132158328,0.0532636637667083
"LRRC8E",119.729512389689,0.601615835092063,0.192295930148234,3.12859369737205,0.00175645000098493,0.0956377364415352
"LRSAM1",608.001596127573,0.344172919728318,0.157203724487831,2.18934329227651,0.028571897981354,0.313515084538446
"LSP1",408.018235453414,0.519295679446724,0.217264136820465,2.39015829785033,0.0168411123046937,0.259327388235353
"LTB",56.5797065829764,0.657834311856178,0.247045299023593,2.66280845843318,0.00774915101303326,0.183179330100127
"LTBP2",249.773958467815,0.744262666890261,0.306905714633793,2.42505313978377,0.0153061461236028,0.248276754082991
"LTF",86.6589789131968,0.656959196327712,0.292591645132917,2.24531085304665,0.0247481837938604,0.301509306823877
"LUM",1078.71393463088,0.664550131688214,0.208559174859234,3.1863864638741,0.00144062018803104,0.0871483733015964
"LY75",60.5592867196104,0.359258437254928,0.175519721748352,2.04682661114292,0.0406751118508108,0.350283746494846
"LY96",120.818643691838,0.269755610678601,0.11660884642735,2.31333744345602,0.0207040935546094,0.276650101698648
"LYZ",1665.43947060255,0.913904610547559,0.29335621578624,3.1153408769545,0.00183732449168766,0.0985198365785529
"MAD2L1",31.6949864478981,0.473223217938081,0.216661010779324,2.18416417534428,0.0289501863452643,0.315063734470977
"MAFB",1989.54962470825,0.286798394281912,0.103341454821879,2.77525021083014,0.00551592531107983,0.15938560560503
"MAMDC4",1198.81985137148,0.915779789014208,0.231952504934355,3.9481349394066,7.87624076720258e-05,0.027766262398251
"MAP1A",31.5764681912769,0.755478463298742,0.281047384390549,2.68808217139966,0.00718637098564403,0.177717881882292
"MAP2K6",239.134090605882,0.678512778330518,0.261578439077642,2.5939170702411,0.00948893718157247,0.198849582058403
"MARVELD1",268.788025639251,0.357982360830958,0.170680167918518,2.09738697352265,0.0359593332832811,0.338049149345267
"MCM3",818.503427032362,0.345374814724207,0.172748649050636,1.99929097345919,0.0455768802565789,0.367414154558359
"MCM4",457.961440421222,0.465050671269315,0.182605753011345,2.54674709640951,0.0108732202206768,0.21032664032286
"MCOLN2",35.1743689073561,0.516213127089791,0.245731370737448,2.1007213101877,0.0356654375318526,0.337487512544412
"MDFI",6.33073087694324,1.22588975395658,0.498570424635996,2.45880961521453,0.0139398519401562,NA
"ME1",517.002161885462,1.09500767432478,0.234025288714152,4.67901430798903,2.88257329189987e-06,0.0040293333261492
"MEAF6",624.716748550008,0.338673024578655,0.0753040990366013,4.49740490772014,6.87879100445875e-06,0.00670439342075747
"MEGF9",3515.36685578021,0.265233356777742,0.124555802329653,2.12943397109488,0.0332183723611654,0.330292000773128
"MEI1",39.7248746199765,0.626143966967952,0.298451805177108,2.09797346206831,0.0359074897251786,0.338049149345267
